business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
LunrH-U9Yrx5BiqSYaxdvQ,Clover Leaf Cleaners & Shoe Repair,121 King Street W,M5H 3T9,43.6476464,-79.383028,9,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}","Local Services, Dry Cleaning & Laundry, Laundry Services",,"{'type': 'Point', 'coordinates': [-79.383028, 43.6476464]}"
BAgrtfTrTrRw9F1HiZBJcQ,Thai One On,142 Dundas St W,M5G 1C3,43.6555662,-79.3849523,8,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'touristy': True, 'trendy': False, 'casual': True}""}","Restaurants, Thai","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3849523, 43.6555662]}"
7NCpXte7KHtDJctfv6QiPQ,Big Smoke Burger,3401 Dufferin Street,M6A 2T9,43.7260866,-79.4539735,33,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'""}","Burgers, Restaurants","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-19:0'}","{'type': 'Point', 'coordinates': [-79.4539735, 43.7260866]}"
AZDamzTdp9IRDKVefjhSsg,Orchid Nightclub,82 Peter Street,M5V 2G5,43.646774,-79.3927619,16,1,"{'GoodForDancing': 'False', 'CoatCheck': 'True', 'RestaurantsPriceRange2': '3', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'yes'"", 'AgesAllowed': ""u'allages'"", 'GoodForKids': 'False'}","Dance Clubs, Arts & Entertainment, Nightlife","{'Friday': '22:0-3:0', 'Saturday': '10:0-3:0'}","{'type': 'Point', 'coordinates': [-79.3927619, 43.646774]}"
MsUI2BgJjptqa1YEAqBXuA,Just Thai,534 Church Street,M4Y 2E1,43.6650073,-79.3808111,49,0,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'""}","Restaurants, Thai","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:30'}","{'type': 'Point', 'coordinates': [-79.3808111, 43.6650073]}"
DQbbE26lEFq4rEFSaEEhRg,Swiss Chalet Rotisserie & Grill,853 Milner Ave,M1B 3C3,43.8001625,-79.1984323,17,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","American (Traditional), Restaurants, Comfort Food","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:0-21:30'}","{'type': 'Point', 'coordinates': [-79.1984323, 43.8001625]}"
OqeWMWwYTJOCwmskj1MiLw,Tim Hortons,663 Yonge Street,M4Y 1Z9,43.6683814746,-79.385911778,3,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'False'}","Breakfast & Brunch, Sandwiches, Coffee & Tea, Restaurants, Donuts, Food",,"{'type': 'Point', 'coordinates': [-79.385911778, 43.6683814746]}"
2KooqK40Nd80sgIPE2ScyA,Sambuca Grill,21 Baldwin Street,M5T 1L1,43.6559258,-79.3929262,33,0,"{'GoodForKids': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True'}","Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:30'}","{'type': 'Point', 'coordinates': [-79.3929262, 43.6559258]}"
z-RTeXHZ8PJCppRdCBuhAA,Golden Dumpling,"4271 Sheppard Ave E, Unit 11",M1S 1T6,43.7856036737,-79.2757294641,4,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Chinese","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}","{'type': 'Point', 'coordinates': [-79.2757294641, 43.7856036737]}"
DD_dSlQKcln7VXbN1qxcLA,Pero Restaurant & Lounge,812 Bloor Street W,M6G 1L9,43.6627952,-79.4227388,57,1,"{'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Vegetarian, African, Vegan, Nightlife, Jazz & Blues, Restaurants, Arts & Entertainment, Ethiopian","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4227388, 43.6627952]}"
IRh84mdSYHORS9U7W7G_Mg,Green Choice Moto,982 Danforth Avenue,M5T 1S2,43.6804762478,-79.3379685231,6,1,{'BikeParking': 'True'},"Shopping, Sporting Goods, Local Services, Automotive, Motorcycle Dealers, Bikes, Bike Repair/Maintenance","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}","{'type': 'Point', 'coordinates': [-79.3379685231, 43.6804762478]}"
vOZvmOrzx3TbFUWZSgzwTw,Tim Hortons,3222 Yonge St,M4N 2L2,43.7288337,-79.4034703,3,1,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False'}","Cafes, Restaurants, Food",,"{'type': 'Point', 'coordinates': [-79.4034703, 43.7288337]}"
kT7H1j57NW5YNLuWHPUAUg,85 C Sugar Time,3250 Midland Avenue,M1V,43.8045846452,-79.2875344679,3,0,"{'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1'}","Desserts, Food, Coffee & Tea",,"{'type': 'Point', 'coordinates': [-79.2875344679, 43.8045846452]}"
upbxmoNqlovW21O7bibV4Q,Aroma Bakery,19 Milliken Boulevard,M1V 1V3,43.8034372,-79.2943059,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Chinese, Food, Dim Sum, Bakeries","{'Monday': '8:0-19:30', 'Tuesday': '8:0-19:30', 'Wednesday': '8:0-19:30', 'Thursday': '8:0-19:30', 'Friday': '8:0-19:30', 'Saturday': '8:0-19:30', 'Sunday': '8:0-19:30'}","{'type': 'Point', 'coordinates': [-79.2943059, 43.8034372]}"
SZldZinCvCRE6u92q0u0cA,Spring China House,961 Eglinton Avenue W,M6C 2C4,43.7001012,-79.4291892,24,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False'}","Food, Restaurants, Chinese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '16:0-22:30', 'Sunday': '14:0-22:0'}","{'type': 'Point', 'coordinates': [-79.4291892, 43.7001012]}"
j4C0NelU_RzYMz0jXS-lMg,Pizzaiolo,698 Queen St E,M4M 1G9,43.659037,-79.350201,28,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'very_loud'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False'}","Vegan, Gluten-Free, Restaurants, Pizza","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-23:0'}","{'type': 'Point', 'coordinates': [-79.350201, 43.659037]}"
uifNnXe31zmBYu3IqgiIDQ,Sunnyside Window & Eaves Cleaning,250 Avenue Eglinton E,M4P 1K2,43.7084593,-79.3906572,4,1,,"Local Services, Home Cleaning, Window Washing, Home Services, Snow Removal",{'Wednesday': '9:0-21:0'},"{'type': 'Point', 'coordinates': [-79.3906572, 43.7084593]}"
clGSLCiIsdmoLLlzFTazsA,GoodLife Fitness,319 Yonge St,M5B 2C3,43.65676,-79.380614,10,1,{'GoodForKids': 'False'},"Trainers, Gyms, Active Life, Sports Clubs, Fitness & Instruction",,"{'type': 'Point', 'coordinates': [-79.380614, 43.65676]}"
smue4-Y0tvOgBCwD7y1-yA,Pet Social,22 Bathust Street,M5V 0G8,43.6375015,-79.4005494,4,1,,"Pet Groomers, Pet Training, Pet Sitting, Pet Stores, Pets, Pet Boarding, Pet Services","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4005494, 43.6375015]}"
c-xX-gBihfVyPW0w-zbNBw,Woodside Square,1571 Sandhurst Circle,M1V 1V2,43.8088434992,-79.2689745383,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Shopping, Shopping Centers",,"{'type': 'Point', 'coordinates': [-79.2689745383, 43.8088434992]}"
EODbuqr_n8xNhjcMQbZmsw,Hit The Road,"1 Yonge Street, Suite 918",M5E 1E5,43.6450196102,-79.3748474121,3,1,,"Hotels & Travel, Movers, Transportation, Home Services",,"{'type': 'Point', 'coordinates': [-79.3748474121, 43.6450196102]}"
miAqpBAJQYJsTueEvl4z0w,Amaro Pizza,962 Danforth Avenue,M4J 1L9,43.6804194,-79.3380192,10,0,"{'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '12:0-0:0'}","{'type': 'Point', 'coordinates': [-79.3380192, 43.6804194]}"
I-RWw3LF8DgeUujeDmswnQ,Queen Pita,1276 Queen Street E,M4L 1C4,43.6636088,-79.328743,5,0,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'GoodForKids': 'True'}","Middle Eastern, Restaurants, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}","{'type': 'Point', 'coordinates': [-79.328743, 43.6636088]}"
uChnTTQzV7Nu7EDrluF6uw,Sauvignon Bistro,1862 Queen Street E,M4L 1H1,43.668453,-79.307099,30,1,"{'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True'}","Restaurants, Event Planning & Services, Venues & Event Spaces, Canadian (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-11:0', 'Saturday': '17:0-11:0', 'Sunday': '17:0-11:0'}","{'type': 'Point', 'coordinates': [-79.307099, 43.668453]}"
Tfb0k0UCxMhOe-YvspX3Pg,Woodbine Beach,Lake Shore Boulevard,,43.6606181,-79.3220837,14,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Beaches",,"{'type': 'Point', 'coordinates': [-79.3220837, 43.6606181]}"
XafbOlR-suQ44Hwk0O1ogw,Snug As A Bug,3022 Dundas Street W,M6P 1Z3,43.6655876,-79.4700948,14,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Children's Clothing, Fashion, Baby Gear & Furniture, Shopping","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4700948, 43.6655876]}"
ZsttjmFUQvZ2KOGyTRy6mQ,Soup Nutsy,"222 Bay Street, Concourse Level, Unit E002A",M5K 1K7,43.6475345,-79.379924,51,1,"{'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BikeParking': 'False'}","Soup, Caterers, Fast Food, Salad, Event Planning & Services, Breakfast & Brunch, Food, Restaurants, Specialty Food","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}","{'type': 'Point', 'coordinates': [-79.379924, 43.6475345]}"
LjdSbldWxY1frWK3J-ZMBQ,Jamba Juice,495 Bloor Street W,M5S 1Y2,43.6657842,-79.4079743,8,0,"{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Juice Bars & Smoothies, Food",,"{'type': 'Point', 'coordinates': [-79.4079743, 43.6657842]}"
Ze4VPogvcD7inc3QuvY_yg,The Markham Station Restaurant,5117 Sheppard Avenue E,M1S 4N8,43.792597,-79.238907,145,1,"{'HasTV': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Greek, Breakfast & Brunch, Canadian (New), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","{'type': 'Point', 'coordinates': [-79.238907, 43.792597]}"
mX7MbI_i9gqdJAgEOZKvpQ,Ashtanga Yoga Centre of Toronto,3215-A Yonge St,M4N 2L3,43.7281892,-79.402666,6,1,{'GoodForKids': 'True'},"Active Life, Yoga, Fitness & Instruction, Health & Medical","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-14:30', 'Saturday': '9:0-17:0', 'Sunday': '7:0-17:0'}","{'type': 'Point', 'coordinates': [-79.402666, 43.7281892]}"
YyWq3CgZFpGU6D06P09Vcg,Toronto Car Service,60 Emerson Ave,M6H 3S9,43.6608237,-79.4418206,3,1,"{'WiFi': ""u'free'""}","Hotels & Travel, Automotive, Transportation, Limos, Airports, Town Car Service, Aviation Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","{'type': 'Point', 'coordinates': [-79.4418206, 43.6608237]}"
v2FV5JACcLszio-_kisfsw,Landlord Property & Rental Management,"261 Davenport Road, Suite 200",M5R 1K3,43.6742427,-79.3978944,8,1,,"Real Estate, Real Estate Agents, Real Estate Services, Home Services, Property Management","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3978944, 43.6742427]}"
T-Q3Vvz0yqduFJowSzL--Q,Custodio's Meats and Eats,121 Roncesvalles Avenue,M6R 2K9,43.6426838,-79.4474207,11,0,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Butcher, Food","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-18:0', 'Sunday': '11:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4474207, 43.6426838]}"
-6sE5v4OrVGmWxdIrbs-RQ,Sho Izakaya,1406 Queen St W,M6K 1L9,43.641153,-79.4344753,28,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Sushi Bars, Tapas/Small Plates, Restaurants, Japanese, Tapas Bars","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:30', 'Wednesday': '12:0-23:30', 'Thursday': '17:0-23:30', 'Friday': '12:0-23:30', 'Saturday': '12:0-23:30', 'Sunday': '12:0-22:30'}","{'type': 'Point', 'coordinates': [-79.4344753, 43.641153]}"
3mN3KGskyPnD0tBg-XHBeA,Shop Task,446 Front Street East,M5A 0J6,43.6533769013,-79.3561636918,3,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Skate Shops, Shopping, Sporting Goods","{'Wednesday': '13:0-19:0', 'Thursday': '16:0-19:0', 'Friday': '13:0-19:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3561636918, 43.6533769013]}"
7bu2uAAFUxKnAaZr0vTvlg,Adelaide Street Pub,340 Adelaide Street W,M5V 1R4,43.6474352,-79.3927368,23,0,"{'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'OutdoorSeating': 'True'}","Restaurants, Gastropubs",,"{'type': 'Point', 'coordinates': [-79.3927368, 43.6474352]}"
